1.4E-01 -0.035926 -3.832285 -0.773154 0.473614
1.5E-01 -0.035966 -3.849471 -0.774077 0.473645
1.5E-01 -0.036008 -3.867626 -0.775047 0.473677
1.5E-01 -0.036051 -3.886814 -0.776064 0.473711
1.6E-01 -0.036097 -3.907102 -0.777131 0.473746
1.6E-01 -0.036145 -3.928564 -0.778252 0.473783
1.7E-01 -0.036196 -3.951281 -0.779428 0.473822
1.7E-01 -0.036249 -3.975341 -0.780663 0.473863
1.7E-01 -0.036304 -4.000837 -0.781960 0.473905
1.8E-01 -0.036362 -4.027872 -0.783322 0.473950
1.8E-01 -0.036423 -4.056560 -0.784752 0.473996
1.9E-01 -0.036487 -4.087023 -0.786255 0.474045
1.9E-01 -0.036554 -4.119396 -0.787833 0.474096
1.9E-01 -0.036624 -4.153827 -0.789492 0.474150
2.0E-01 -0.036698 -4.190478 -0.791236 0.474206
2.0E-01 -0.036775 -4.229528 -0.793068 0.474265
2.1E-01 -0.036856 -4.271176 -0.794995 0.474326
2.1E-01 -0.036941 -4.315640 -0.797021 0.474391
2.2E-01 -0.037030 -4.363165 -0.799152 0.474458
2.2E-01 -0.037123 -4.414023 -0.801394 0.474529
2.3E-01 -0.037221 -4.468515 -0.803753 0.474603
2.3E-01 -0.037324 -4.526984 -0.806236 0.474680
2.4E-01 -0.037432 -4.589811 -0.808850 0.474761
2.5E-01 -0.037545 -4.657429 -0.811603 0.474846
2.5E-01 -0.037663 -4.730327 -0.814503 0.474935
2.6E-01 -0.037788 -4.809063 -0.817559 0.475028
2.6E-01 -0.037919 -4.894273 -0.820779 0.475126
2.7E-01 -0.038056 -4.986688 -0.824175 0.475228
2.8E-01 -0.038200 -5.087153 -0.827757 0.475335
2.8E-01 -0.038352 -5.196646 -0.831536 0.475447
2.9E-01 -0.038511 -5.316310 -0.835525 0.475565
3.0E-01 -0.038677 -5.447487 -0.839738 0.475688
3.0E-01 -0.038853 -5.591763 -0.844188 0.475816
3.1E-01 -0.039037 -5.751027 -0.848892 0.475951
3.2E-01 -0.039230 -5.927549 -0.853866 0.476092
3.2E-01 -0.039434 -6.124076 -0.859128 0.476240
3.3E-01 -0.039647 -6.343970 -0.864698 0.476395
3.4E-01 -0.039872 -6.591389 -0.870598 0.476558
3.5E-01 -0.040108 -6.871534 -0.876851 0.476728
3.5E-01 -0.040356 -7.191003 -0.883482 0.476906
3.6E-01 -0.040618 -7.558291 -0.890519 0.477092
3.7E-01 -0.040892 -7.984529 -0.897993 0.477287
3.8E-01 -0.041181 -8.484585 -0.905935 0.477492
3.9E-01 -0.041485 -9.078787 -0.914384 0.477706
4.0E-01 -0.041806 -9.795673 -0.923377 0.477930
4.1E-01 -0.042143 -10.676614 -0.932961 0.478166
4.2E-01 -0.042498 -11.783929 -0.943184 0.478412
4.3E-01 -0.042871 -13.216077 -0.954099 0.478670
4.4E-01 -0.043265 -15.138300 -0.965766 0.478940
4.5E-01 -0.043680 -17.850803 -0.978253 0.479223
4.6E-01 -0.044118 -21.961911 -0.991634 0.479519
4.7E-01 -0.044579 -28.919837 -1.005993 0.479830
4.8E-01 -0.045066 -43.226207 -1.021424 0.480155
4.9E-01 -0.045579 -89.453122 -1.038033 0.480496
5.0E-01 -0.046121 763.591023 -1.055941 0.480853
5.1E-01 -0.046693 69.658896 -1.075285 0.481227
5.2E-01 -0.047297 35.734391 -1.096222 0.481619
5.4E-01 -0.047934 23.684476 -1.118930 0.482030
5.5E-01 -0.048608 17.514354 -1.143619 0.482460
5.6E-01 -0.049321 13.767185 -1.170527 0.482910
5.8E-01 -0.050074 11.251849 -1.199936 0.483383
5.9E-01 -0.050871 9.448014 -1.232175 0.483878
6.0E-01 -0.051715 8.092204 -1.267634 0.484396
6.2E-01 -0.052607 7.036719 -1.306775 0.484939
6.3E-01 -0.053553 6.192337 -1.350154 0.485509
6.5E-01 -0.054554 5.501975 -1.398444 0.486106
6.6E-01 -0.055615 4.927416 -1.452468 0.486731
6.8E-01 -0.056740 4.442109 -1.513240 0.487386
6.9E-01 -0.057933 4.027030 -1.582030 0.488073
7.1E-01 -0.059199 3.668196 -1.660446 0.488793
7.2E-01 -0.060542 3.355095 -1.750555 0.489547
7.4E-01 -0.061968 3.079674 -1.855060 0.490338
7.6E-01 -0.063482 2.835660 -1.977565 0.491167
7.8E-01 -0.065091 2.618094 -2.122983 0.492037
7.9E-01 -0.066800 2.423004 -2.298195 0.492948
8.1E-01 -0.068616 2.247173 -2.513136 0.493903
8.3E-01 -0.070547 2.087968 -2.782713 0.494905
8.5E-01 -0.072599 1.943215 -3.130348 0.495955
8.7E-01 -0.074782 1.811100 -3.595075 0.497056
8.9E-01 -0.077102 1.690105 -4.247159 0.498211
9.1E-01 -0.079569 1.578947 -5.227122 0.499422
9.3E-01 -0.082191 1.476534 -6.862840 0.500692
9.5E-01 -0.084977 1.381935 -10.137891 0.502024
9.8E-01 -0.087937 1.294352 -19.969516 0.503422
1.0E+00 -0.091080 1.213095 -121994.640158 0.504888
1.0E+00 -0.094415 1.137570 19.389253 0.506426
1.0E+00 -0.097950 1.067260 9.552903 0.508039
1.1E+00 -0.101692 1.001714 6.277030 0.509732
1.1E+00 -0.105651 0.940540 4.641084 0.511509
1.1E+00 -0.109830 0.883391 3.661083 0.513374
1.1E+00 -0.114235 0.829966 3.009048 0.515331
1.2E+00 -0.118867 0.779996 2.544421 0.517386
1.2E+00 -0.123726 0.733241 2.196924 0.519543
1.2E+00 -0.128807 0.689491 1.927512 0.521807
1.3E+00 -0.134105 0.648553 1.712759 0.524185
1.3E+00 -0.139607 0.610253 1.537756 0.526682
1.3E+00 -0.145298 0.574435 1.392561 0.529305
1.3E+00 -0.151156 0.540953 1.270292 0.532060
1.4E+00 -0.157157 0.509670 1.166030 0.534954
1.4E+00 -0.163269 0.480462 1.076169 0.537995
1.4E+00 -0.169458 0.453209 0.997998 0.541190
1.5E+00 -0.175686 0.427798 0.929446 0.544548
1.5E+00 -0.181914 0.404122 0.868897 0.548078
1.5E+00 -0.188101 0.382078 0.815074 0.551789
1.6E+00 -0.194209 0.361568 0.766951 0.555691
1.6E+00 -0.200205 0.342496 0.723693 0.559794
1.7E+00 -0.206063 0.324773 0.684615 0.564109
1.7E+00 -0.211765 0.308312 0.649143 0.568648
1.7E+00 -0.217311 0.293030 0.616797 0.573423
1.8E+00 -0.222710 0.278848 0.587163 0.578447
1.8E+00 -0.227995 0.265691 0.559889 0.583734
1.9E+00 -0.233215 0.253489 0.534665 0.589299
1.9E+00 -0.238443 0.242174 0.511218 0.595156
1.9E+00 -0.243776 0.231684 0.489307 0.601322
2.0E+00 -0.249337 0.221960 0.468716 0.607813
2.0E+00 -0.255280 0.212947 0.449251 0.614648
2.1E+00 -0.261796 0.204594 0.430741 0.621845
2.1E+00 -0.269118 0.196855 0.413034 0.629422
2.2E+00 -0.277538 0.189686 0.396003 0.637401
2.2E+00 -0.287427 0.183046 0.379550 0.645801
2.3E+00 -0.299265 0.176900 0.363603 0.654643
2.3E+00 -0.313691 0.171213 0.348129 0.663949
2.4E+00 -0.331591 0.165955 0.333133 0.673740
2.5E+00 -0.354233 0.161099 0.318659 0.684036
2.5E+00 -0.383524 0.156619 0.304787 0.694855
2.6E+00 -0.422485 0.152493 0.291628 0.706214
2.6E+00 -0.476229 0.148699 0.279308 0.718126
2.7E+00 -0.554188 0.145221 0.267958 0.730596
2.8E+00 -0.675933 0.142040 0.257692 0.743623
2.8E+00 -0.889872 0.139145 0.248599 0.757191
2.9E+00 -1.357466 0.136520 0.240733 0.771265
3.0E+00 -3.146820 0.134156 0.234109 0.785781
3.0E+00 7.524225 0.132043 0.228705 0.800631
3.1E+00 1.626040 0.130173 0.224472 0.815644
3.2E+00 0.886794 0.128540 0.221341 0.830545
3.2E+00 0.598930 0.127138 0.219232 0.844900
3.3E+00 0.446580 0.125964 0.218065 0.858007
3.4E+00 0.352822 0.125015 0.217760 0.868708
3.5E+00 0.289673 0.124290 0.218248 0.875005
3.5E+00 0.244509 0.123790 0.219471 0.873244
3.6E+00 0.210801 0.123516 0.221383 0.856119
3.7E+00 0.184836 0.123471 0.223951 0.806951
3.8E+00 0.164345 0.123660 0.227153 0.678386
3.9E+00 0.147866 0.124089 0.230980 0.265137
4.0E+00 0.134413 0.124765 0.235434 -4.626660
4.1E+00 0.123301 0.125699 0.240528 2.943690
4.2E+00 0.114038 0.126902 0.246284 2.141940
4.3E+00 0.106262 0.128387 0.252735 1.963632
4.4E+00 0.099702 0.130171 0.259924 1.920428
4.5E+00 0.094152 0.132272 0.267901 1.931960
4.6E+00 0.089452 0.134712 0.276731 1.973807
4.7E+00 0.085479 0.137515 0.286487 2.036369
4.8E+00 0.082134 0.140711 0.297254 2.115401
4.9E+00 0.079340 0.144332 0.309133 2.209016
5.0E+00 0.077037 0.148416 0.322238 2.316545
5.1E+00 0.075175 0.153006 0.336700 2.438071
5.2E+00 0.073719 0.158151 0.352670 2.574284
5.4E+00 0.072638 0.163907 0.370320 2.726507
5.5E+00 0.071913 0.170340 0.389850 2.896776
5.6E+00 0.071527 0.177523 0.411487 3.087839
5.8E+00 0.071474 0.185544 0.435495 3.302983
5.9E+00 0.071750 0.194500 0.462178 3.545790
6.0E+00 0.072357 0.204505 0.491887 3.820031
6.2E+00 0.073303 0.215693 0.525029 4.129786
6.3E+00 0.074602 0.228215 0.562079 4.479699
6.5E+00 0.076271 0.242251 0.603588 4.875248
6.6E+00 0.078336 0.258008 0.650202 5.322984
6.8E+00 0.080829 0.275728 0.702679 5.830755
6.9E+00 0.083788 0.295696 0.761908 6.407951
7.1E+00 0.087261 0.318247 0.828940 7.065797
7.2E+00 0.091307 0.343776 0.905017 7.817713
7.4E+00 0.095996 0.372749 0.991615 8.679769
7.6E+00 0.101411 0.405721 1.090492 9.671255
7.8E+00 0.107652 0.443351 1.203749 10.815390
7.9E+00 0.114840 0.486430 1.333908 12.140220
8.1E+00 0.123118 0.535903 1.484003 13.679736
8.3E+00 0.132660 0.592910 1.657705 15.475283
8.5E+00 0.143673 0.658829 1.859466 17.577355
8.7E+00 0.156409 0.735330 2.094709 20.047850
8.9E+00 0.171173 0.824450 2.370069 22.962968
9.1E+00 0.188334 0.928681 2.693693 26.416897
9.3E+00 0.208344 1.051082 3.075631 30.526567
9.5E+00 0.231757 1.195430 3.528335 35.437778
9.8E+00 0.259252 1.366406 4.067302 41.333149
1.0E+01 0.291671 1.569841 4.711907 48.442475
